ID,Country,Place_Name,Latitude,Longitude
2006,DE,Berg,47.9667,11.35
2007,DE,R<f6>thenbach,49.4763,11.2591
2008,DE,Lichtenau,51.6119,8.9256
2009,DE,Ernst,50.15,7.2333
2010,DE,Gr<fc>nberg,50.6193,8.9295
2011,DE,Rheinau,48.6659,7.9427
2012,DE,Wendelstein,49.3491,11.1436
2013,DE,Georgsmarienh<fc>tte,52.2055,8.0554
2014,DE,Bickenbach,49.7456,8.6099
2015,DE,Ennigerloh,51.849,8.0289
2016,DE,Seligenstadt,50.0513,8.96
2017,DE,Harrislee,54.8,9.3833
2018,DE,Sindelfingen,48.7094,8.9988
2019,DE,Ochsenhausen,48.0667,9.9833
2020,DE,Wiesentheid,49.7859,10.341
2021,DE,Bischofsheim,49.9939,8.3672
2022,DE,Duderstadt,51.5158,10.2385
2023,DE,Beverstedt,53.4333,8.8167
2024,DE,Durchhausen,48.0333,8.6833
2025,DE,Korbach,51.2713,8.8738
2026,DE,Hanau,50.1139,8.9107
2027,DE,Willst<e4>tt,48.5333,7.8833
2028,DE,Neukirch,51.1,14.3167
2029,DE,Grafenau,48.7083,8.9183
2030,DE,Freudenstadt,48.4648,8.4183
2031,DE,Senden,48.3284,10.0389
2032,DE,Aichach,48.4553,11.1359
2033,DE,T<f6>nning,54.3167,8.95
2034,DE,M<fc>llheim,47.8,7.6333
2035,DE,Kuchen,48.6361,9.7953
2036,DE,Oberkirch,48.533,8.0639
2037,DE,Sandesneben,53.6833,10.5
2038,DE,Ha<df>loch,49.3597,8.257
2039,DE,Schramberg,48.2333,8.3833
2040,DE,Laupheim,48.2222,9.8773
2041,DE,Ludwigslust,53.3167,11.5
2042,DE,Eislingen,48.6944,9.7009
2043,DE,Essenbach,48.6134,12.2188
2044,DE,Oberessendorf,47.9833,9.7833
2045,DE,Holzgerlingen,48.6333,9.0167
2046,DE,Deizisau,48.7142,9.378
2047,DE,Lorch,48.7955,9.7034
2048,DE,Leingarten,49.1474,9.1089
2049,DE,Iphofen,49.6975,10.2585
2050,DE,R<f6>dinghausen,52.25,8.4833
2051,DE,Stelle,53.3833,10.1167
2052,DE,Grefrath,51.3451,6.35
2053,DE,Gauting,48.0664,11.3834
2054,DE,Steinfurt,52.1386,7.3639
2055,DE,Bad D<fc>rkheim,49.4563,8.0814
2056,DE,Mehring,49.7901,6.8296
2057,DE,Raisdorf,54.286,10.2212
2058,DE,Hoisdorf,53.65,10.3167
2059,DE,Meschede,51.3233,8.3015
2060,DE,Gro<df>enkneten,52.9204,8.2237
2061,DE,Wertheim,49.7539,9.5154
2062,DE,Langenbach,48.4342,11.8432
2063,DE,Raesfeld,51.7667,6.85
2064,DE,Witzenhausen,51.3334,9.858
2065,DE,Nagel,49.9833,11.9167
2066,DE,Bruck,49.25,12.3
2067,DE,Rochlitz,51.0167,12.9333
2068,DE,Bayerisch Gmain,47.7167,12.9
2069,DE,Dinkelsb<fc>hl,49.0667,10.3256
2070,DE,Steinheim,51.85,9.1
2071,DE,Marienheide,51.0828,7.5351
2072,DE,Hermaringen,48.6,10.2667
2073,DE,Waldstetten,48.7667,9.8167
2074,DE,Gunzenhausen,49.128,10.7704
2075,DE,Umkirch,48.0333,7.7667
2076,DE,Gundelfingen,48.05,7.8667
2077,DE,Oyten,53.0538,9.0297
2078,DE,Heinsberg,51.0663,6.1055
2079,DE,Philippsburg,49.2189,8.4405
2080,DE,Feuchtwangen,49.1678,10.3312
2081,DE,Artern,51.3667,11.3
2082,DE,Pfeffenhausen,48.6667,11.9667
2083,DE,Stetten,48.1167,9.0833
2084,DE,Pracht,50.75,7.65
2085,DE,Hoya,52.8442,9.1561
2086,DE,Kirchlengern,52.2,8.6333
2087,DE,Alfdorf,48.85,9.7167
2088,DE,Trierweiler,49.7667,6.5667
2089,DE,Kirchzarten,47.9667,7.95
2090,DE,H<fc>nxe,51.65,6.7833
2091,DE,Kerpen,50.8748,6.7435
2092,DE,Freudenberg,50.8935,7.8857
2093,DE,Sa<df>nitz,54.5127,13.62
2094,DE,Schwalbach,49.3036,6.8474
2095,DE,Herrenberg,48.589,8.8778
2096,DE,Eichenzell,50.4833,9.7
2097,DE,Tornesch,53.7,9.7167
2098,DE,Wettenberg,50.6167,8.65
2099,DE,Weyhausen,52.4667,10.7167
2100,DE,Vilsbiburg,48.4475,12.3475
2101,DE,Essingen,48.8208,10.0293
2102,DE,W<fc>stenrot,49.0808,9.4606
2103,DE,Halstenbek,53.6334,9.8372
2104,DE,Obernburg,49.84,9.1414
2105,DE,Krailling,48.1,11.4
2106,DE,Sulingen,52.6804,8.8111
2107,DE,Torgelow,53.6,13.9833
2108,DE,Quirnbach,49.4667,7.4167
2109,DE,Bad Toelz,47.7547,11.5678
2110,DE,Schee<df>el,53.1638,9.4767
2111,DE,<dc>berlingen,47.7683,9.1716
2112,DE,Schopfheim,47.653,7.8277
2113,DE,Piding,47.7627,12.9002
2114,DE,Ingelfingen,49.3006,9.655
2115,DE,Bad Bocklet,50.2667,10.0833
2116,DE,Versmold,52.0406,8.1435
2117,DE,Naumburg,51.15,11.8167
2118,DE,Stockach,47.85,9.0167
2119,DE,Holle,52.0833,10.15
2120,DE,Obrigheim,49.5922,8.2044
2121,DE,K<fc>hlungsborn,54.15,11.75
2122,DE,Stadtallendorf,50.8271,9.0152
2123,DE,Steinh<f6>ring,48.0833,12.0333
2124,DE,Kleinheubach,49.7228,9.2147
2125,DE,Schollbrunn,49.835,9.4639
2126,DE,Waldbr<f6>l,50.8833,7.6167
2127,DE,Lauchringen,47.6167,8.3
2128,DE,Heuchelheim,50.5833,8.6333
2129,DE,Ainring,47.8054,12.9567
2130,DE,Rodewisch,50.531,12.4189
2131,DE,Anr<f6>chte,51.5667,8.3333
2132,DE,Kamp-lintfort,51.5,6.5333
2133,DE,Liebenau,51.4833,9.2833
2134,DE,Roth,49.2597,11.1457
2135,DE,Brake,53.3333,8.4833
2136,DE,H<fc>ckeswagen,51.1407,7.3502
2137,DE,Heltersberg,49.3167,7.7167
2138,DE,Schwarzenbek,53.5833,10.4667
2139,DE,Hirschau,49.5416,11.9401
2140,DE,Schwendi,48.1833,9.9667
2141,DE,Gr<f6>benzell,48.1908,11.3755
2142,DE,Verl,51.8736,8.5008
2143,DE,Butzbach,50.4262,8.6639
2144,DE,Hallstadt,49.9333,10.8833
2145,DE,Hergensweiler,47.6137,9.7708
2146,DE,Herford,52.1005,8.6723
2147,DE,Amorbach,49.6431,9.2273
2148,DE,Bad Bergzabern,49.1035,7.9608
2149,DE,<dc>bersee,47.8176,12.4832
2150,DE,Kelheim,48.909,11.8759
2151,DE,Bad Reichenhall,47.7242,12.879
2152,DE,R<f6>ttingen,49.5103,9.9711
2153,DE,Rehburg-loccum,52.4508,9.2079
2154,DE,Nortorf,54.1667,9.8833
2155,DE,Dietenhofen,49.4,10.6833
2156,DE,Bebra,50.9702,9.8008
2157,DE,Meisenheim,49.7167,7.6667
2158,DE,Holzheim,48.5167,10.5333
2159,DE,Euskirchen,50.6611,6.7939
2160,DE,Schlitz,50.6759,9.5593
2161,DE,Oberstenfeld,49.0261,9.3208
2162,DE,Bechhofen,49.1637,10.5549
2163,DE,Gatersleben,51.8167,11.2833
2164,DE,Leipheim,48.4507,10.2152
2165,DE,Meersburg,47.6667,9.3167
2166,DE,Neckarwestheim,49.0469,9.19
2167,DE,Schwarzenberg,50.5667,12.8
2168,DE,Altom<fc>nster,48.3859,11.2535
2169,DE,Heiligenstadt,51.3833,10.1333
2170,DE,Bovenden,51.5883,9.9263
2171,DE,K<fc>nzell,50.55,9.7167
2172,DE,Uehlfeld,49.6667,10.7333
2173,DE,Heringen,50.8833,9.9873
2174,DE,Wildeshausen,52.8965,8.4275
2175,DE,Bad Camberg,50.3047,8.2633
2176,DE,Benningen,48.95,9.25
2177,DE,Maisach,48.2163,11.2631
2178,DE,Tamm,48.9204,9.1287
2179,DE,Melsungen,51.1277,9.541
2180,DE,Oberthal,49.5167,7.1
2181,DE,Saarburg,49.6167,6.4833
2182,DE,Karlsdorf-neuthard,49.1351,8.5308
2183,DE,Kellinghusen,53.9167,9.6833
2184,DE,Westeregeln,51.9833,11.4167
2185,DE,Bad Salzuflen,52.0613,8.7341
2186,DE,Nierstein,49.8753,8.3467
2187,DE,H<fc>nfeld,50.6667,9.7667
2188,DE,Neuhof,50.4449,9.6076
2189,DE,Bad Laer,52.1,8.0833
2190,DE,D<f6>bern,51.6167,14.6
2191,DE,Bad Mergentheim,49.4763,9.7727
2192,DE,Gehrden,52.311,9.6051
2193,DE,Pl<f6>n,54.1667,10.4167
2194,DE,G<fc>strow,53.8046,12.1919
2195,DE,Lauchhammer,51.5,13.7667
2196,DE,Gardelegen,52.5333,11.3667
2197,DE,Schwalmtal,51.2167,6.2667
2198,DE,Wolnzach,48.6,11.6167
2199,DE,Burgoberbach,49.2333,10.5833
2200,DE,Eslohe,51.2673,8.2351
2201,DE,Pr<fc>m,50.2167,6.4167
2202,DE,Velten,52.6833,13.1833
2203,DE,Bassum,52.8749,8.7416
2204,DE,Forst,51.7302,14.598
2205,DE,Kleinwallstadt,49.8719,9.1678
2206,DE,Nagold,48.5417,8.7201
2207,DE,Eigeltingen,47.8667,8.9
2208,DE,Hartmannsdorf,50.9,12.8
2209,DE,Friesenhagen,50.9,7.8
2210,DE,Pocking,47.9667,11.3
2211,DE,L<fc>tjenburg,54.3,10.6
2212,DE,Tittling,48.725,13.4
2213,DE,B<f6>nningstedt,53.672,9.9029
2214,DE,Gaimersheim,48.8251,11.3669
2215,DE,B<fc>delsdorf,54.3167,9.6833
2216,DE,Riedlingen,48.15,9.45
2217,DE,Birkenfeld,48.8667,8.6333
2218,DE,Gnoien,53.9667,12.7167
2219,DE,Rutesheim,48.8069,8.9524
2220,DE,Wagh<e4>usel,49.2458,8.5349
2221,DE,Kappeln,54.6333,9.9167
2222,DE,Freisen,49.55,7.25
2223,DE,Ottweiler,49.4048,7.1658
2224,DE,Bad S<e4>ckingen,47.5539,7.9343
2225,DE,Gladbeck,51.5713,6.9827
2226,DE,Werne,51.6658,7.6456
2227,DE,Unterschneidheim,48.9333,10.3667
2228,DE,Gomaringen,48.4531,9.0994
2229,DE,Bergholz-rehbr<fc>cke,52.35,13.1
2230,DE,Zetel,53.4022,7.9645
2231,DE,Morbach,49.8167,7.1167
2232,DE,Ginsheim-gustavsburg,49.9858,8.3425
2233,DE,Wunsiedel,50.0374,11.9994
2234,DE,Oschersleben,52.0667,11.25
2235,DE,Clausen,49.2667,7.6833
2236,DE,Teterow,53.7833,12.5667
2237,DE,Borgentreich,51.5707,9.2402
2238,DE,Echzell,50.4,8.9
2239,DE,Kirchzell,49.6189,9.1778
2240,DE,Burgst<e4>dt,50.9167,12.8167
2241,DE,Illingen,49.3667,7.05
2242,DE,Aspach,48.9667,9.4
2243,DE,Garding,54.3333,8.7833
2244,DE,Palling,48,12.6333
2245,DE,Rheine,52.2868,7.4437
2246,DE,Kamenz,51.2669,14.1115
2247,DE,Lorsch,49.6531,8.5581
2248,DE,Oedheim,49.2403,9.2533
2249,DE,Wei<df>enfels,51.2167,11.9833
2250,DE,Langenberg,51.7797,8.3207
2251,DE,Durlangen,48.85,9.8
2252,DE,B<fc>ckeburg,52.2845,9.0495
2253,DE,M<f6>mbris,50.0818,9.157
2254,DE,Waldbrunn,50.5167,8.1167
2255,DE,Geithain,51.05,12.7167
2256,DE,Hoyerswerda,51.4333,14.25
2257,DE,Weilerbach,49.5,7.6167
2258,DE,Ribnitz-damgarten,54.25,12.45
2259,DE,Gronau,52.2012,7.0409
2260,DE,Willebadessen,51.6333,9.0333
2261,DE,Wolfhagen,51.3272,9.1709
2262,DE,Taucha,51.3751,12.4803
2263,DE,Bischofswerda,51.1377,14.1953
2264,DE,Schweitenkirchen,48.5112,11.5817
2265,DE,Schermbeck,51.6833,6.8667
2266,DE,Wolgast,54.0472,13.7527
2267,DE,Urmitz,50.4167,7.5167
2268,DE,Belzig,52.1333,12.6
2269,DE,R<fc>lzheim,49.1557,8.283
2270,DE,Elsterwerda,51.4768,13.5022
2271,DE,Neuler,48.9248,10.0645
2272,DE,Blomberg,51.9678,9.0473
2273,DE,Moritzburg,51.1667,13.6833
2274,DE,Owen,48.5833,9.45
2275,DE,Unterstadion,48.2,9.7
2276,DE,Telgte,51.9862,7.7815
2277,DE,Zossen,52.1833,13.3333
2278,DE,Immenstadt,47.5667,10.2167
2279,DE,Demmin,53.9025,13.0354
2280,DE,Waldgirmes,50.5833,8.55
2281,DE,Grimmen,54.1072,13.0599
2282,DE,Zell,48.35,8.0667
2283,DE,Pfarrkirchen,48.4333,12.9333
2284,DE,Bad W<f6>rishofen,48.0077,10.5968
2285,DE,Nentershausen,51.0167,9.9333
2286,DE,Osterburg,52.7333,11.7167
2287,DE,Lenggries,47.6833,11.5667
2288,DE,Ruhstorf,48.4333,13.3333
2289,DE,Steinbach,50.1667,8.5667
2290,DE,S<f6>mmerda,51.15,11.1
2291,DE,Wissen,50.7833,7.75
2292,DE,Barnstorf,52.7139,8.5128
2293,DE,Ober-m<f6>rlen,50.3646,8.6644
2294,DE,Waldems,50.25,8.3333
2295,DE,Suderburg,52.9,10.4667
2296,DE,Waldershof,49.9833,12.0667
2297,DE,Brakel,51.7167,9.1833
2298,DE,Bempflingen,48.5667,9.2667
2299,DE,Schm<f6>lln,50.9,12.3667
2300,DE,Erndtebr<fc>ck,50.9833,8.2667
2301,DE,Bergen,54.4167,13.4333
2302,DE,Dippoldiswalde,50.8833,13.6667
2303,DE,Geisenheim,49.9833,7.9667
2304,DE,Niederviehbach,48.6167,12.3833
2305,DE,Bremerv<f6>rde,53.5471,9.0657
2306,DE,Hartha,51.1,12.9667
2307,DE,Lennestadt,51.1198,8.0547
2308,DE,Emmerich,51.8365,6.2594
2309,DE,Tittmoning,48.0523,12.7734
2310,DE,Stolberg,50.7318,6.2104
2311,DE,Ki<df>legg,47.7833,9.8833
2312,DE,Leinefelde,51.4,10.3333
2313,DE,Heidenau,50.95,13.8667
2314,DE,Eisenbach,47.9667,8.2667
2315,DE,Steinfeld,52.5864,8.2157
2316,DE,Leopoldshafen,49.0953,8.3906
2317,DE,Clausthal-zellerfeld,51.8,10.3333
2318,DE,Teltow,52.3976,13.2523
2319,DE,N<fc>nchritz,51.2733,13.4167
2320,DE,Hausach,48.2837,8.1541
2321,DE,Wildau,52.3169,13.6152
2322,DE,Bissendorf,52.2333,8.1667
2323,DE,Zwenkau,51.2172,12.3144
2324,DE,Z<fc>lpich,50.7,6.65
2325,DE,Schkeuditz,51.3937,12.1897
2326,DE,Tauberbischofsheim,49.6229,9.6658
2327,DE,Nohfelden,49.5759,7.0808
2328,DE,Daun,50.2,6.8333
2329,DE,Eppendorf,50.7999,13.2501
2330,DE,Ladenburg,49.475,8.6069
2331,DE,Luckau,51.85,13.7167
2332,DE,M<fc>cheln,51.3,11.8
2333,DE,Untergruppenbach,49.0914,9.2739
2334,DE,Betzenstein,49.6833,11.4167
2335,DE,Krumbach,48.25,10.3667
2336,DE,Gillenfeld,50.1167,6.9
2337,DE,Glonn,47.95,11.9
2338,DE,Wardenburg,53.0622,8.1979
2339,DE,Neckartailfingen,48.6167,9.2667
2340,DE,Muensingen,48.413,9.4913
2341,DE,Sch<f6>ppenstedt,52.1333,10.7833
2342,DE,Boizenburg,53.35,10.8667
2343,DE,Schliengen,47.75,7.5833
2344,DE,Neckarbischofsheim,49.2953,8.9633
2345,DE,Oberasbach,49.4333,10.95
2346,DE,Gernsbach,48.7587,8.3375
2347,DE,Zinnowitz,54.0667,13.9
2348,DE,Luckenwalde,52.0887,13.1638
2349,DE,Dornum,53.6555,7.4302
2350,DE,Bodenmais,49.0635,13.1044
2351,DE,Vaihingen,48.9333,8.9667
2352,DE,Siek,53.6333,10.3
2353,DE,Bruckberg,48.5158,11.9954
2354,DE,Isny,47.6884,10.041
2355,DE,Geilenkirchen,50.9716,6.1032
2356,DE,Aschersleben,51.7778,11.4889
2357,DE,Marienberg,50.6132,13.1883
2358,DE,Beeskow,52.1593,14.2411
2359,DE,Selm,51.7188,7.4831
2360,DE,B<fc>tzow,53.8167,11.8833
2361,DE,Baesweiler,50.9061,6.1874
2362,DE,Bad Klosterlausnitz,50.9167,11.8667
2363,DE,Weinb<f6>hla,51.144,13.5707
2364,DE,Trappenkamp,54.05,10.1667
2365,DE,K<fc>ps,50.2,11.2833
2366,DE,Eilenburg,51.4667,12.6167
2367,DE,Schalksm<fc>hle,51.2389,7.5549
2368,DE,Sengenthal,49.2333,11.4667
2369,DE,Parsberg,49.15,11.75
2370,DE,Kressbronn,47.6,9.6
2371,DE,Gladenbach,50.772,8.5849
2372,DE,Kahl,50.0625,9.0121
2373,DE,Adorf,50.3167,12.2667
2374,DE,Pattensen,52.2619,9.7663
2375,DE,Langerwehe,50.8167,6.35
2376,DE,Schongau,47.8105,10.8882
2377,DE,Remagen,50.5746,7.2313
2378,DE,Bad Langensalza,51.1111,10.6542
2379,DE,Fritzlar,51.1257,9.2802
2380,DE,Homberg,51.0333,9.4
2381,DE,Lauchheim,48.8667,10.25
2382,DE,Blaufelden,49.2967,9.9693
2383,DE,Waldaschaff,49.9819,9.2768
2384,DE,Freital,50.9968,13.6499
2385,DE,Schweich,49.8167,6.75
2386,DE,Beierfeld,50.5833,12.8167
2387,DE,Weisendorf,49.6167,10.8333
2388,DE,Aldingen,48.1,8.7
2389,DE,Wegberg,51.15,6.2667
2390,DE,Lienen,52.15,7.9833
2391,DE,Stollberg,50.7333,12.7833
2392,DE,Hainichen,51.0001,13.1469
2393,DE,Tutzing,47.9107,11.2806
2394,DE,Neu Isenburg,50.05,8.7
2395,DE,P<f6>ttmes,48.5833,11.1
2396,DE,Barntrup,51.99,9.1217
2397,DE,Bohmte,52.3585,8.3046
2398,DE,Mulfingen,49.3403,9.8008
2399,DE,L<fc>gde,51.95,9.25
2400,DE,Wellheim,48.8,11.1
2401,DE,Hille,52.3309,8.7722
2402,DE,Treuenbrietzen,52.1,12.8667
2403,DE,Landstuhl,49.4112,7.5586
2404,DE,Niederwiesa,50.8624,13.0033
2405,DE,Pockau,50.7241,13.2798
2406,DE,Vetschau,51.7833,14.0333
2407,DE,Br<fc>ggen,51.2379,6.1886
2408,DE,Otterfing,47.9065,11.668
2409,DE,Lauterbach,50.6412,9.4023
2410,DE,Morsbach,50.8667,7.75
2411,DE,Unterpleichfeld,49.8667,10.05
2412,DE,Uettingen,49.7947,9.7306
2413,DE,Thalfang,49.7333,6.95
2414,DE,Zehdenick,53,13.4833
2415,DE,Belgern,51.4585,13.1041
2416,DE,Bodenheim,49.9349,8.3002
2417,DE,Todtenweis,48.5167,10.95
2418,DE,H<f6>xter,51.7964,9.3974
2419,DE,Eltmann,49.9718,10.6666
2420,DE,Ritterhude,53.1812,8.7216
2421,DE,Friedeburg,53.4529,7.8402
2422,DE,Murnau,47.6833,11.2
2423,DE,Nattheim,48.6994,10.2413
2424,DE,Niederbreitbach,50.5167,7.4167
2425,DE,Nalbach,49.3833,6.7833
2426,DE,Sch<f6>naich,48.6615,9.0688
2427,DE,Muenden,51.4167,9.6833
2428,DE,Ahrbr<fc>ck,50.4667,6.9833
2429,DE,Penig,50.93,12.714
2430,DE,Dettingen,48.5333,9.35
2431,DE,Tulling,48.0833,12.0667
2432,DE,Cochem,50.1431,7.1789
2433,DE,Hettstedt,51.6833,11.5
2434,DE,Wackersdorf,49.3167,12.1833
2435,DE,Sch<f6>mberg,48.7833,8.65
2436,DE,Isselburg,51.8309,6.4561
2437,DE,Hackenheim,49.8167,7.9
2438,DE,Hanstedt,53.2899,9.979
2439,DE,R<fc>dersdorf,52.4707,13.7736
2440,DE,Hessisch Lichtenau,51.2119,9.6987
2441,DE,Massing,48.3911,12.6093
2442,DE,Rimpar,49.8564,9.9583
2443,DE,Oppenheim,49.8372,8.3497
2444,DE,Hillscheid,50.4,7.7
2445,DE,Gschwend,48.9304,9.741
2446,DE,K<f6>nigsdorf,47.8167,11.4833
2447,DE,Weismain,50.0833,11.2333
2448,DE,Lauingen,48.5654,10.4297
2449,DE,Dingolfing,48.6381,12.4907
2450,DE,Neuenstein,49.2058,9.5792
2451,DE,Wittmund,53.5908,7.7647
2452,DE,Hirschaid,49.819,10.9942
2453,DE,Bad Salzdetfurth,52.05,10
2454,DE,Pleidelsheim,48.9602,9.2058
2455,DE,Spaichingen,48.0701,8.745
2456,DE,Waltershausen,50.95,10.6
2457,DE,Bad Abbach,48.9333,12.05
2458,DE,Coswig,51.1264,13.5842
2459,DE,Oelsnitz,50.717,12.7217
2460,DE,Osterhofen,48.7,13.0167
2461,DE,Kleinostheim,50.0027,9.0619
2462,DE,Ahaus,52.092,6.9739
2463,DE,Schelklingen,48.3667,9.7333
2464,DE,Haldensleben,52.3006,11.4303
2465,DE,Leinzell,48.85,9.8833
2466,DE,Alsfeld,50.7619,9.2823
2467,DE,Edewecht,53.1333,7.9833
2468,DE,Vellmar,51.3588,9.4677
2469,DE,Langg<f6>ns,50.4941,8.6361
2470,DE,Baierbrunn,48.0167,11.4833
2471,DE,Grebenhain,50.4889,9.3358
2472,DE,Westhausen,48.8833,10.1833
2473,DE,B<f6>nen,51.598,7.7694
2474,DE,Tegernsee,47.7054,11.7696
2475,DE,Rohrbach,48.6167,11.5667
2476,DE,Leidersbach,49.9014,9.2217
2477,DE,Baiersbronn,48.5155,8.3495
2478,DE,Ettenheim,48.25,7.8167
2479,DE,Eichenau,48.1721,11.3212
2480,DE,Osterburken,49.428,9.4265
2481,DE,Heddesheim,49.5092,8.5981
2482,DE,Pullach Im Isartal,48.05,11.5333
2483,DE,Nauen,52.6333,12.8
2484,DE,Waakirchen,47.7653,11.6894
2485,DE,Heek,52.116,7.112
2486,DE,Halfing,47.9525,12.2791
2487,DE,L<fc>bbecke,52.3141,8.626
2488,DE,Tirschenreuth,49.8789,12.3369
2489,DE,Aschheim,48.1667,11.7167
2490,DE,Bad Sooden,51.2833,9.9833
2491,DE,Wittingen,52.7281,10.7391
2492,DE,Geisa,50.7167,9.9667
2493,DE,Friedewald,50.8828,9.8666
2494,DE,Detmold,51.936,8.8783
2495,DE,Kist,49.7461,9.845
2496,DE,Bad Wurzach,47.9082,9.8946
2497,DE,Hochdorf,48.695,9.4615
2498,DE,Gro<df>-bieberau,49.8006,8.83
2499,DE,Kastl,48.2,12.7
2500,DE,Schwaig,49.4701,11.1971
2501,DE,Ottersweier,48.6667,8.1
2502,DE,Bonndorf,47.8167,8.35
2503,DE,Hahnst<e4>tten,50.2963,8.05
2504,DE,M<f6>glingen,48.8833,9.1333
2505,DE,Herborn,50.6762,8.2855
2506,DE,Tuntenhausen,47.9333,12.0167
2507,DE,Merenberg,50.5167,8.1833
2508,DE,Rottenacker,48.2333,9.6833
2509,DE,Bad Gandersheim,51.8667,10.0333
2510,DE,Sch<f6>neiche,52.4667,13.6833
2511,DE,Wolfratshausen,47.9075,11.4273
2512,DE,Sch<f6>nau,49.4356,8.8092
2513,DE,Breisach,48.0328,7.5829
2514,DE,Unterensingen,48.6526,9.3548
2515,DE,Markt Indersdorf,48.3633,11.3861
2516,DE,Schieder,51.9167,9.15
2517,DE,Kriftel,50.0875,8.4748
2518,DE,Brannenburg,47.7399,12.1037
2519,DE,Leopoldsh<f6>he,52.0167,8.7
2520,DE,Welzheim,48.8833,9.65
2521,DE,Jesewitz,51.4333,12.5
2522,DE,Weikersheim,49.4851,9.8997
2523,DE,R<fc>then,51.5092,8.4426
2524,DE,Hilgertshausen,48.4333,11.35
2525,DE,Borkum,53.5858,6.6675
2526,DE,Altena,51.3,7.6667
2527,DE,Sternenfels,49.0514,8.8508
2528,DE,Billerbeck,51.9667,7.3
2529,DE,Eichstetten,48.0943,7.7424
2530,DE,Bad Rothenfelde,52.1167,8.1667
2531,DE,Vohburg,48.7667,11.6167
2532,DE,Vierkirchen,48.3667,11.4667
2533,DE,Neugersdorf,50.9667,14.6167
2534,DE,Halblech,47.641,10.8276
2535,DE,Regenstauf,49.1289,12.1288
2536,DE,Wildberg,48.6238,8.7609
2537,DE,D<e4>geling,53.8833,9.5333
2538,DE,Plettenberg,51.2128,7.8715
2539,DE,Barsb<fc>ttel,53.5685,10.1591
2540,DE,Burgwedel,52.5027,9.86
2541,DE,Damme,52.5167,8.2
2542,DE,Hallerndorf,49.7667,10.9833
2543,DE,Salzkotten,51.6727,8.5944
2544,DE,Moosinning,48.2833,11.85
2545,DE,Deckenpfronn,48.65,8.8167
2546,DE,Empfingen,48.3859,8.7219
2547,DE,Allensbach,47.7233,9.0724
2548,DE,Pliening,48.2,11.8
2549,DE,H<fc>llhorst,52.2833,8.6667
2550,DE,Farchant,47.5314,11.1115
2551,DE,Horgau,48.4,10.6833
2552,DE,Zusmarshausen,48.4005,10.5958
2553,DE,Bindlach,49.9817,11.6139
2554,DE,Bogen,48.9115,12.695
2555,DE,Herbrechtingen,48.6218,10.1757
2556,DE,Nortrup,52.6,7.8833
2557,DE,Sankt Wolfgang,48.2167,12.1333
2558,DE,Fl<f6>rsheim,50.0273,8.424
2559,DE,Aerzen,52.039,9.252
2560,DE,Bad Berneck,50.05,11.6667
2561,DE,Kleinmachnow,52.3,13.1667
2562,DE,Wald,47.9418,9.1641
2563,DE,Gro<df>ostheim,49.9303,9.0859
2564,DE,Obernkirchen,52.2665,9.1177
2565,DE,Monschau,50.5608,6.2569
2566,DE,Fuldabr<fc>ck,51.2667,9.4833
2567,DE,Pei<df>enberg,47.7902,11.0575
2568,DE,Eisenberg,50.9676,11.8895
2569,DE,Hammelburg,50.1067,9.8913
2570,DE,Breitenbach,49.4333,7.2667
2571,DE,Hersbruck,49.5081,11.4317
2572,DE,Lingenfeld,49.2539,8.3386
2573,DE,Oldendorf,53.95,9.45
2574,DE,Gro<df> Kreutz,52.3833,12.8
2575,DE,Affalterbach,48.9167,9.3167
2576,DE,Neuburg,48.7241,11.1785
2577,DE,Rudersberg,48.8814,9.5296
2578,DE,Langenneufnach,48.2667,10.6
2579,DE,Schlierbach,48.6667,9.5167
2580,DE,Zorneding,48.0892,11.83
2581,DE,Cremlingen,52.25,10.65
2582,DE,N<f6>rvenich,50.8099,6.6346
2583,DE,M<fc>hlenbeck,52.6667,13.3667
2584,DE,Reiser,51.25,10.4667
2585,DE,Erlensee,50.16,8.9943
2586,DE,Mertingen,48.65,10.7833
2587,DE,Strasburg,53.5167,13.75
2588,DE,T<fc>rkheim,48.0535,10.6248
2589,DE,Bitburg,49.9667,6.5333
2590,DE,Rheinberg,51.5502,6.5914
2591,DE,Neuenmarkt,50.1,11.6
2592,DE,M<f6>hnesee,51.4933,8.1425
2593,DE,Raubach,50.5833,7.65
2594,DE,Bodenkirchen,48.3833,12.3833
2595,DE,Neitersen,50.6833,7.5667
2596,DE,Breitscheid,50.6833,8.2
2597,DE,Windhagen,50.6333,7.35
2598,DE,Kleinmaischeid,50.5167,7.6
2599,DE,Kurtscheid,50.5167,7.45
2600,DE,Gro<df>maischeid,50.5,7.6333
2601,DE,Hartenholm,53.9,10.0833
2602,DE,Giebelstadt,49.6481,9.948
2603,DE,Lenzkirch,47.8851,8.1661
2604,DE,Steinen,47.65,7.7333
2605,DE,Schl<fc>sselfeld,49.7567,10.6193
2606,DE,Notzingen,48.6703,9.4575
2607,DE,Beckingen,49.4,6.7
2608,DE,Haren,52.7886,7.1841
2609,DE,Mainaschaff,49.9817,9.09
2610,DE,Frittlingen,48.1333,8.7167
2611,DE,Damp,54.5833,9.9833
2612,DE,W<e4>chtersbach,50.2537,9.2938
2613,DE,Volkach,49.8641,10.2269
2614,DE,Lauffen,49.0744,9.1469
2615,DE,Waldenburg,50.8833,12.6
2616,DE,Roding,49.1953,12.5163
